A,B
1.674638,2.9616349
1.6776272,2.9057217
1.6731455,2.9554458
1.6702305,2.9701393
1.6751679,2.9764216
1.681046,2.9680464
1.6674187,2.9797106
1.6735264,2.9602714
1.6638107,2.9019787
1.6629438,2.9040818
1.6717541,2.9644985
1.6622967,2.9217262
1.6728984,2.952349
1.6594267,2.9838858
1.6586031,2.9475777
1.6770997,2.9951727
1.6732194,2.9254196
1.674,2.9403002
1.6695944,2.9019394
1.6541144,2.8602684
1.6577891,2.965758
1.6668105,2.9627676
1.6610495,2.9634395
1.6834133,2.957434
1.6696416,2.9461143
1.6792802,2.9537852
1.6684431,2.9239347
1.6772507,2.9310124
1.6659366,2.9525917
1.6831704,3.0018508
1.68788,2.97317
1.6610907,2.8905385
1.6750329,2.9517095
1.6722229,2.9978864
1.6690181,2.9646742
1.6619923,2.960848
1.6774669,2.921531
1.6886907,2.9978163
1.6862496,2.9400837
1.6696619,2.9471562
1.6626774,2.960224
1.6733902,2.9322658
1.6617405,2.9238582
1.6630646,2.9157364
1.6780946,2.9850607
1.6708825,2.931624
1.676705,2.9379458
1.6758274,2.9306307
1.6645002,2.935876
1.6822951,2.9994497
1.6771433,2.9643314
1.6641735,2.9126816
1.6719074,2.9419982
1.6728073,2.9526908
1.6739707,2.9883685
1.6771665,2.9965296
1.6734582,2.9432795
1.6777616,2.991182
1.675658,2.9630172
1.6608729,2.9337656
1.6777416,2.9735193
1.6795752,2.9734771
1.6681466,2.95665
1.6699172,2.9295137
1.6714187,2.9189007
1.6740773,2.9809303
1.6679661,2.953158
1.6630424,2.9370952
1.679621,2.9730163
1.6715477,2.9779177
1.6690184,2.943484
1.679102,2.9598505
1.6818765,2.9672754
1.6761472,2.9611986
1.6826694,2.997317
1.680949,2.9644976
1.6879104,2.9751806
1.6795733,2.955649
1.6601931,2.9510114
1.6704125,2.9390726
1.6556922,2.9136348
1.6731781,2.9743984
1.6585745,2.9422898
1.6748346,2.9763076
1.6705934,2.9395258
1.6726154,2.951421
1.6701938,2.9661403
1.6739746,2.9781978
1.6605166,2.9271944
1.6847628,2.9807825
1.6778922,2.9253857
1.667019,2.9374597
1.6495094,2.9144008
1.6843266,3.0084007
1.6858432,2.9770482
1.6747283,2.978683
1.6757762,2.9788728
1.6713692,2.9855437
1.653957,2.9210112
1.6878694,3.0029178
1.6704638,2.9207244
1.6762425,2.9983037
1.6689578,2.9545896
1.6631315,2.9332247
1.6710552,2.9287045
1.6639209,2.9099321
1.6575053,2.9420958
1.677484,2.973422
1.6790017,2.9760165
1.6674119,2.9539018
1.6748866,2.950051
1.6488417,2.9301202
1.6652532,2.9423704
1.6628122,2.928414
1.6762294,2.9398327
1.6754073,2.9456139
1.676566,2.9680629
1.6652575,2.9542012
1.6545361,2.9547427
1.6743399,2.9670756
1.6666254,2.9611337
1.6682055,2.9195805
1.6751028,2.9731848
1.665024,2.9800875
1.6662618,2.956681
1.6715645,2.9375134
1.6664919,2.9598424
1.6696935,2.9285846
1.6762497,2.9737563
1.6747464,2.9791417
1.6620239,2.9388342
1.6825628,2.9246502
1.6725816,2.9632888
1.6722411,2.9494975
1.6743727,2.9468894
1.6704377,2.94466
1.667479,2.9607222
1.6920981,2.9571197
1.6702179,2.9052367
1.6718906,2.9660914
1.6674174,2.9152055
1.6755302,2.9549432
1.6771139,3.0160716
1.6767144,2.9903939
1.666866,2.9518187
1.6695709,2.952884
1.659313,2.9630616
1.6684293,2.9345694
1.6722081,2.9358523
1.6762984,2.9381588
1.6798298,2.9627368
1.6804045,2.9732378
1.6749432,2.9558632
1.6720467,2.9189506
1.6669834,2.9484196
1.6720046,2.9403124
1.6704628,2.9929335
1.6600243,2.931416
1.655638,2.9159622
1.6623253,2.9398584
1.6794425,2.9723468
1.6734195,2.966553
1.6738805,2.9438446
1.6672182,2.9371905
1.6693065,2.9458432
1.6702412,2.960984
1.6494464,2.9438467
1.6701537,2.947511
1.6791146,2.9636486
1.6692992,2.9533405
1.6744622,2.9413095
1.6742138,2.910613
1.6724756,2.8936758
1.6868557,2.979451
1.6759199,2.9858243
1.667768,2.9468772
1.6782742,2.9697626
1.6789346,2.9866023
1.679293,2.9700832
1.6709003,2.9664671
1.6608096,2.8881435
1.6520267,2.908394
1.6685557,2.937632
1.6734577,2.9681342
1.6669554,2.925797
1.6662643,2.9667284
1.6654041,2.94016
1.6763517,2.9758096
1.671771,2.9714973
1.6716824,2.983299
1.6694466,2.9753673
1.6625321,2.9168973
1.6564697,2.9306328
1.6545714,2.9004052
1.6656214,2.9332747
1.6689982,2.9513097
1.6773937,2.966493
1.6661239,2.9499989
1.6600016,2.9510627
1.6657493,2.8953993
1.6751205,2.9094896
1.6627207,2.8981142
1.678516,2.968929
1.6712624,2.9320698
1.6756942,2.9703825
1.6760287,2.9737287
1.6821179,2.9700482
1.6674415,2.9519005
1.6660459,2.914742
1.6716707,2.9815276
1.6706617,2.920482
1.6623206,2.929102
1.666466,2.9345179
1.6711974,2.9750762
1.6759799,2.951122
1.6952447,2.9903088
1.6706954,2.935707
1.6669888,2.9494066
1.6837132,2.9523537
1.6642334,2.975147
1.6745147,2.9460523
1.6644992,2.9283388
1.66511,2.9214935
1.6728489,2.9457488
1.6755424,2.9428494
1.6910934,2.9661906
1.6764778,2.9230137
1.6872494,2.980366
1.6699891,2.9576733
1.6929761,2.996465
1.6832054,2.982824
1.6726911,2.9675894
1.6837227,2.940132
1.6647122,2.992515
1.674884,2.949486
1.6689769,2.9350955
1.679514,2.9290774
1.6686393,2.938448
1.6699632,2.928262
1.6711593,2.9910808
1.6733532,2.965048
1.6783361,2.9658067
1.6824269,2.9412446
1.670103,2.9371824
1.6616701,2.9157722
1.6759136,2.950022
1.6839383,2.9576995
1.6722789,2.925407
1.6677953,2.9654927
1.6616745,2.9103954
1.6736656,2.9022105
1.678249,3.0107627
1.6790273,2.9452584
1.6484432,2.899149
1.6758118,2.9760065
1.668141,2.904451
1.6645696,2.953889
1.6617888,2.9163423
1.6700343,2.9527397
1.6654634,2.938551
1.6714244,2.9257288
1.6608622,2.9301448
1.6681329,2.9267924
1.6746142,2.9954948
1.6656324,2.9288688
1.678986,2.9519033
1.6756942,2.9657457
1.6652831,2.9614325
1.6738148,2.9750292
1.6811037,2.9432
1.6684558,2.951121
1.6735852,2.9563103
1.6727597,2.980418
1.6651663,2.9281046
1.6627682,2.942844
1.6724,2.9479759
1.6711024,2.9445655
1.672804,2.98913
1.6756659,2.9408357
1.6769552,2.9442062
1.6687838,2.9730685
1.6611551,2.925642
1.6841737,2.9831102
1.665445,2.9546368
1.663816,2.9414687
1.666973,2.9261525
1.6842574,2.959808
1.6750289,2.918388
1.6839222,2.9733496
1.6656797,2.9393537
1.6715206,2.979058
1.6761235,2.9599614
1.6692728,2.9536958
1.6674157,2.9172854
1.6674882,2.935483
1.6740333,2.955513
1.6701052,2.9445224
1.6812694,2.966261
1.6777171,2.9484994
1.6803856,2.9898338
1.6794382,2.9808488
1.6766301,2.95319
1.6581516,2.975928
1.6729907,2.9473922
1.6705731,2.9536602
1.658702,2.916876
1.6782448,2.9429615
1.6566021,2.95504
1.6623765,2.9528713
1.6810762,2.9759045
1.6757287,3.0027673
1.6678997,2.9415572
1.6698768,2.9604373
1.6743873,2.982618
1.6770297,2.9756386
1.665199,2.9070318
1.6641108,2.9521327
1.6519098,2.9268248
1.6710023,2.9206717
1.6676276,2.9502835
1.6839652,2.9871604
1.6803268,2.9923766
1.6685021,2.9533148
1.662721,2.9413261
1.6692545,2.9515233
1.6881236,2.9090428
1.6769011,2.938344
1.6845244,2.9622996
1.6639063,2.9304311
1.6655619,2.9613411
1.6752862,2.9500465
1.6728555,2.9660132
1.6709008,2.9335628
1.6601409,3.002968
1.6582391,2.9466956
1.6612617,2.9816735
1.6679772,2.9206276
1.6658164,2.9672055
1.6637906,3.0053349
1.67489,2.955128
1.6819291,2.9534094
1.678404,2.9372017
1.6710688,2.8883932
1.6817847,2.9208512
1.6724206,2.9491313
1.6627023,2.9430192
1.6732695,2.9517596
1.6760794,2.986865
1.6669729,2.9194825
1.6707498,2.9329636
1.6575851,2.9776533
1.6732837,2.9831078
1.666026,2.942023
1.6591967,2.9663637
1.6639587,2.943685
1.6574638,2.9257123
1.6857054,2.962131
1.6715605,2.9376893
1.6795348,2.9603374
1.6719128,2.9486704
1.6644137,2.9444907
1.6619731,2.9254026
1.687747,2.9656403
1.6733711,2.9535995
1.6813053,2.9605484
1.6855437,2.9811854
1.6682031,2.9555957
1.6850036,2.9613924
1.6866715,2.9469786
1.678169,2.9318945
1.6816887,2.9636636
1.6711416,2.957901
1.672575,2.9839215
1.6671462,2.9263096
1.6822706,2.928865
1.6625489,2.9319344
1.6761395,2.9314618
1.6791964,2.9665709
1.6699994,2.965247
1.674739,2.9421797
1.6614469,2.9329467
1.6785486,2.9380524
1.6648029,2.9191334
1.6658399,2.9553192
1.6735492,2.9404345
1.678786,2.9548829
1.6738498,2.9590533
1.6620651,2.9313915
1.6646987,2.9132707
1.6612431,2.9141662
1.6772584,2.9694302
1.6717674,2.93293
1.671657,2.9590857
1.6698577,2.9569783
1.6740834,2.9982018
1.6667819,2.9752667
1.6704085,2.952185
1.6652534,2.957059
1.6742156,2.9617953
1.6720967,2.96
1.6708226,2.9095354
1.6730287,2.9732351
1.6623858,2.9184828
1.6727995,2.944701
1.6721057,2.9511995
1.6726574,2.9487436
1.6678818,2.9434526
1.6717621,2.9363668
1.6625873,2.9402523
1.6792903,2.9245837
1.6724291,2.9469912
1.6862612,2.9597387
1.6735994,2.965448
1.6581315,2.9408886
1.6730974,2.945077
1.6641582,2.9169724
1.6783088,2.9438846
1.660497,2.9565313
1.6694012,2.9341493
1.6883546,2.9708564
1.653696,2.942425
1.6771067,2.9740245
1.67795,2.9887958
1.6533319,2.9605396
1.6692628,2.99678
1.6603692,2.8962045
1.6680907,2.955639
1.6595052,2.9161932
1.6752735,2.928902
1.6683385,2.9091568
1.6820009,2.9787228
1.6775414,2.9381232
1.6760273,2.9554214
1.662713,2.9458113
1.672447,2.9359856
1.6702302,2.9562469
1.669276,2.9185593
1.6707774,2.9823406
1.6739507,2.9483662
1.6751372,2.8744285
1.6706936,2.9027112
1.6598731,2.9311357
1.6598763,2.9634218
1.6651815,2.961203
1.6680754,2.9795697
1.6611657,2.8628635
1.6803498,2.982302
1.6921018,2.9506457
1.6526219,2.9667022
1.6787168,2.9893775
1.6804179,2.9615135
1.6752841,2.9372778
1.6719868,2.9233418
1.672923,2.9714344
1.6850225,2.9658675
1.6769735,2.9705775
1.6580404,2.9498029
1.6769819,2.9358642
1.6848309,2.993784
1.6729997,2.9688714
1.6591189,2.939118
1.6815474,2.9045925
1.6655595,2.9090054
1.6817029,2.9545095
1.6785339,2.8996902
1.679205,2.9374163
1.6693797,2.9447374
1.6707858,2.9380107
1.6637355,2.9262564
1.6560489,2.9834213
1.6682378,2.9460917
1.6715765,2.9581664
1.6796999,2.9985683
1.6813087,2.9375763
1.6840063,3.002557
1.6899662,2.9777112
1.6691368,2.9666061
1.6833868,2.9753952
1.6690582,2.9424512
1.6796796,3.0001452
1.6657335,2.935773
1.6847765,2.9859533
1.6797134,3.0113728
1.6809351,2.9568017
1.6803275,2.996317
1.6893433,2.9515567
1.6622431,2.9378474
1.6742988,2.967171
1.6732962,2.960723
1.6676599,2.9253829
1.6798835,2.9519215
1.6725646,2.9432352
1.6691797,2.951559
1.6606452,2.9692457
1.659022,2.935631
1.6785824,2.9666095
1.6677159,2.9888709
1.6635077,2.9559133
1.673131,2.9640052
1.6761768,2.9867003
1.66795,2.9241545
1.6793387,2.943956
1.6811932,2.9537907
1.6701868,2.97572
1.6708583,2.9258547
1.6617271,2.9400353
1.6790338,2.9850557
1.6693143,2.9469075
1.6623235,2.8896043
1.6663573,2.9640105
1.6663615,2.8908968
1.678352,2.9724865
1.6696078,2.981251
1.6657778,2.9945776
1.6749578,2.9533162
1.6755542,2.949694
1.6665918,2.9998257
1.6818709,2.9723
1.6715479,2.9344823
1.6707532,2.9516616
1.6740549,2.94667
1.6660346,2.9232912
1.6609473,2.9351842
1.6764807,2.931394
1.6713629,2.9602773
1.6749786,2.9401574
1.6685636,2.9402995
1.6654975,2.8876846
1.6649429,2.9487267
1.6656492,2.9279218
1.6661155,3.0022118
1.6547682,2.9318972
1.6768019,2.9654102
1.6633209,2.9143784
1.6783255,2.9756463
1.6733944,2.9736755
1.6697298,2.9464905
1.6816275,2.9290373
1.6724102,2.95987
1.6684773,2.8773801
1.6576427,2.9478366
1.6773576,2.9475
1.675622,3.0095272
1.669187,2.9504528
1.6764036,2.931996
1.6616414,2.9366355
1.6833526,2.9846036
1.6491092,2.8933113
1.6700903,2.9161162
1.6709489,2.9553545
1.6768425,2.940368
1.6840621,2.9788938
1.6740239,2.927351
1.667485,2.9842904
1.6721729,2.9765468
1.6711113,2.9220607
1.6770988,3.0005176
1.6771854,2.972481
1.6624688,2.9438055
1.6779108,2.96219
1.6852667,2.9543092
1.6635584,2.9109952
1.6646771,2.964739
1.6804297,2.9191792
1.6741858,3.0011425
1.6773816,2.986466
1.6712949,2.953147
1.6780518,2.98265
1.6687422,2.961708
1.6745846,2.9480205
1.6804466,2.9648862
1.6747222,2.953954
1.6764356,2.939857
1.6676629,2.9656916
1.6587242,2.939814
1.6669827,2.955709
1.6536223,2.9537165
1.6699855,2.9802988
1.6702195,2.9811885
1.6781915,2.944505
1.6761318,2.9546113
1.6758264,2.936579
1.6708972,2.960391
1.6764545,2.9134166
1.6643122,2.9470172
1.6566787,2.941144
1.6677326,2.950048
1.6750294,2.966725
1.6788155,2.9607413
1.6574937,2.95221
1.6608353,2.970425
1.6748557,2.9698787
1.671996,2.958864
1.6792306,2.9382064
1.6726371,2.9457707
1.6828187,2.9810998
1.6752989,2.9843972
1.660391,2.9390717
1.6670846,2.9181502
1.6806284,2.9936213
1.6711179,2.9324698
1.6747059,2.9277983
1.6572176,2.8826184
1.6737452,2.95189
1.6851248,3.0062551
1.6528739,2.9456015
1.681178,2.9245534
1.6625574,2.9767628
1.6699901,2.9522467
1.6709101,2.9142702
1.6889052,2.965588
1.6668643,2.949833
1.6815002,2.9818141
1.6750736,2.9598334
1.6538576,2.9365778
1.6650189,2.9300427
1.6777099,2.9712517
1.662132,2.9304492
1.653892,2.8910685
1.6815187,2.9545817
1.6678199,2.9345727
1.6794722,2.917146
1.6764467,2.9107893
1.6747833,2.989875
1.6707124,2.9217436
1.6739211,2.9325614
1.6681006,2.9665601
1.673261,2.947677
1.672668,2.9244123
1.674047,2.9200385
1.6700106,2.944862
1.660874,2.9287183
1.6688389,2.9931116
1.6676475,2.923338
1.6649734,2.938479
1.6614636,2.9773757
1.6831194,2.9599242
1.6677872,2.9386187
1.6633788,2.961932
1.6630424,2.9665453
1.669994,2.9600308
1.6852856,2.9518168
1.6684469,2.9144273
1.6718385,2.943817
1.6790149,2.9976928
1.6661748,2.9664252
1.6615673,2.9128754
1.6666744,2.8966854
1.6720052,2.9442155
1.6439068,2.8950095
1.6747731,2.9499257
1.6744013,2.920312
1.6565156,2.919347
1.6830287,2.9356906
1.6667318,2.9244297
1.6705685,2.9483128
1.6706829,2.9541025
1.680473,2.9723675
1.6797261,2.9981537
1.6698171,2.9721386
1.6738209,2.9817793
1.666952,2.9769764
1.6785642,2.944504
1.6580262,2.86214
1.6745981,2.9698267
1.6722332,2.9450848
1.6747935,2.9564152
1.6878103,2.9916146
1.6646302,2.9435468
1.6625271,2.911394
1.6614188,2.9201472
1.6807612,2.9723594
1.6714915,2.9397306
1.6641626,2.9511743
1.6789033,2.976254
1.6816893,2.993359
1.6702816,2.9675212
1.663142,2.924316
1.684671,2.9889653
1.6546638,2.896961
1.6514403,2.9344761
1.6720959,2.9665256
1.6632464,2.9634342
1.6669825,2.9033465
1.6670928,2.9321575
1.6684713,2.8986483
1.6717339,2.9788263
1.6627965,2.9537485
1.6827172,2.986538
1.6749054,2.9729073
1.680087,2.9958127
1.6785711,2.9129314
1.6655209,2.951282
1.6734513,2.9251685
1.6716908,2.9834104
1.6808977,2.940682
1.6677847,2.9632213
1.6666468,2.8675942
1.6579869,2.924244
1.672935,2.9512897
1.6582798,2.9172306
1.6613059,2.9691339
1.6684042,2.969696
1.6809322,2.9608147
1.6687645,2.9334772
1.6743499,2.9550693
1.6789768,2.9670675
1.6766272,2.9587755
1.6627566,2.8832307
1.6661164,2.9281878
1.6733997,2.9397893
1.6757464,2.9586368
1.6597042,2.9438982
1.6725842,2.976459
1.6717874,2.9495854
1.6603864,2.9544253
1.6704806,2.9773083
1.6708224,2.9527724
1.6671858,2.9965222
1.6695185,2.9363527
1.6869323,2.9894567
1.6666784,2.941956
1.6735183,2.9864814
1.664629,2.9790826
1.6800073,2.9407403
1.6599807,2.9022336
1.6599758,2.93567
1.6700478,2.9405627
1.6623414,2.9145231
1.6734174,2.917944
1.6817678,2.9931524
1.6694492,2.936112
1.6619042,2.9496455
1.6711763,2.9645665
1.6832023,2.9703834
1.658169,2.9615078
1.6660707,2.950093
1.6753386,2.93557
1.6661468,2.92083
1.6701297,2.9658983
1.6782379,2.9355285
1.6733881,2.9753315
1.6613098,2.9480073
1.678676,2.9306445
1.6707659,2.9740326
1.6682866,2.9471643
1.658987,2.9647114
1.6753439,2.951832
1.6696098,2.925099
1.67493,2.9721932
1.6800009,2.9649951
1.6574882,2.9279778
1.6729716,2.9631033
1.6656793,2.9389756
1.6723751,2.9491315
1.6601417,2.9005249
1.6620237,2.8503978
1.6583966,2.964916
1.6647348,2.909309
1.6713136,2.9763627
1.6839352,2.9566443
1.6832596,2.9446185
1.676872,2.908801
1.6827345,2.9294624
1.6721172,2.9270363
1.6696807,2.9552693
1.6779162,2.952855
1.6645664,2.9569452
1.6690679,2.9731658
1.6713178,2.9067852
1.6705682,2.925951
1.6673274,2.933663
1.671195,2.949192
1.6687031,2.9182763
1.6692088,2.981082
1.6691153,2.9480145
1.6787175,2.9943087
1.6780876,2.9587317
1.671019,2.965595
1.6666414,2.9904768
1.6847025,2.980344
1.6682794,2.916481
1.6783036,2.965759
1.663343,2.9077733
1.6753811,2.9747045
1.6725975,2.954742
1.6642736,2.9529078
1.6781133,2.9305506
1.6864846,2.9260886
1.6721036,2.970254
1.668358,2.9657242
1.6787523,2.916542
1.6553572,2.9190745
1.669549,2.952466
1.6558789,2.9744263
1.6806715,2.9932458
1.6769518,2.912557
1.676874,2.9311543
1.6745602,2.9403327
1.668414,2.9516585
1.6725806,2.9501607
1.6790204,2.9761188
1.6741338,2.9064674
1.676469,2.970524
1.6605774,2.9117198
1.6821636,2.9695778
1.667874,2.9354737
1.6740155,2.914319
1.6608552,2.9525533
1.68468,2.9903402
1.6697356,2.9586349
1.6795477,3.0015094
1.664843,2.944503
1.6624135,2.9504263
1.6740849,2.9748602
1.6737709,2.9461014
1.68126,2.9411519
1.6728803,2.9382517
1.6749537,2.9500952
1.6808208,2.9903593
1.6722978,2.9498932
1.6638457,2.9506643
1.6752026,2.924436
1.6684891,2.9188898
1.6712275,2.936769
1.6727034,2.9637086
1.6699846,2.9462092
1.6693015,2.918325
1.6736746,2.9706655
1.673802,2.9333823
1.6690669,2.9303737
1.6775429,2.931499
1.6719277,2.928027
1.6783906,2.9584265
1.6842782,2.9556434
1.686607,2.9617457
1.6669072,2.9631813
1.6759272,2.9360485
1.6724197,2.913549
1.6810284,2.9844606
1.6625292,2.907758
1.6882789,3.0040762
1.6634219,2.9820545
1.6755795,2.895912
1.6762468,2.9721513
1.6656202,2.9653583
1.6681345,2.948062
1.6716106,2.9617898
1.6716318,2.965103
1.6688968,2.9657545
1.6817044,2.97661
1.664957,2.928769
1.6812739,2.9117663
1.6838137,2.9635024
1.6725332,2.9241395
1.668853,2.9648519
1.6818401,2.973264
1.6636363,2.9190392
1.6632104,2.9562645
1.6837394,2.9712498
1.6734529,2.9290407
1.6757951,2.926981
1.6738149,2.9288201
1.6828783,2.987099
1.6602669,2.9443896
1.6828768,2.9842465
1.6796634,2.9383192
1.6722159,2.9066668
1.6715406,2.9674482
1.6739589,2.9846342
1.6626799,2.89214
1.671679,2.9746888
1.6540861,2.906978
1.6695638,2.9351766
1.6841543,2.9599361
1.6731067,2.9383955
1.6789281,2.94617
1.6770537,2.9385571
1.6576267,2.9204516
1.6783943,2.9873405
1.6750816,2.960727
1.6825656,2.9918263
1.6749634,2.9387324
1.6748726,2.9883597
1.6816969,2.95619
1.6748734,2.928226
1.6620526,2.9300816
1.6767045,2.998299
1.6605113,2.9401343
1.6755619,2.9815464
1.6695285,2.9839706
1.6682636,2.9214735
1.659834,2.9216673
1.6717646,2.976703
1.6701715,2.9457874
1.6821877,2.9279954
1.6750654,2.9546473
1.6898794,3.0043223
1.6668265,2.891784
1.6809577,2.9735584
1.6716642,2.9428322
1.665728,2.9521642
1.667561,2.9668038
1.670345,2.94521
1.6758801,2.91265
1.667498,2.9668894
1.665946,2.9671464
1.6716574,2.9120398
1.6739616,2.9114418
1.6827356,2.9766688
1.6598943,2.9419088
1.6763843,2.9478912
1.6784719,2.975065
1.6871946,2.9087672
1.6684285,2.9673626
1.6739223,2.9873893
1.68937,2.979535
1.6742892,2.9626455
1.6751237,2.973206
1.6827621,2.9658892
1.6575532,2.9624856
1.6750103,2.9469552
1.6449413,2.9436767
1.6714267,2.8998022
1.6737316,2.9516523
1.66656,2.9943116
1.6725308,2.9757688
1.6676339,2.9905763
1.6595607,2.9096258
1.6614008,2.917616
1.6776934,2.9640713
1.6606859,2.9059231
1.6792738,2.9539053
1.6816977,2.9591608
1.6822703,2.9659698
1.6713015,2.9557853
1.6746817,2.9424388
1.6683719,2.9588444
1.6669916,2.9540148
1.672351,2.9322622
1.6759037,2.9923465
1.6659665,2.9509082
1.675155,2.996645
1.6821532,2.9943936
1.6683494,2.8703797
1.6764907,2.9966233
1.6854653,2.9621546
1.6688826,2.9413254
1.6849116,2.9516604
1.6683644,2.939332
1.6569679,2.960958
1.6695104,2.9042647
1.6623588,2.9608204
1.6587511,2.9157703
1.6814083,2.976381
1.6880531,2.9832375
1.6790259,2.9126754
1.6681688,2.9001582
1.6642236,2.9227552
1.6791579,2.9582956
1.6494961,2.9454494
1.6716149,2.992217
1.6647942,2.9745026
1.6763599,2.9429753
1.6725497,2.9587233
1.6749018,2.967299
1.6776274,2.938592
1.6739278,2.9596035
1.6718129,2.972029
1.6819347,2.970013
1.6903098,2.9915018
1.6687136,2.9134815
1.6682724,2.9023764
1.6746411,2.9746275
1.6584982,2.9319441
1.6587116,2.9628885
1.6602187,2.963043
1.6573635,2.9416852
1.6692353,2.9726768
1.6758245,2.9769561
1.6840081,2.9850597
1.677049,2.9770012
1.6577055,2.9445207
1.6686766,2.9015734
1.6785781,2.9735427
1.6760181,2.9310806
1.6770326,2.991767
1.6597395,2.8956351
1.6708913,2.9546204
1.649424,2.9233253
1.6790727,2.9890358
1.6740794,2.9884083
1.6767143,2.955944
1.6614611,2.9574387
1.6687493,2.932198
1.6667206,2.9837208
1.6604452,2.8981879
1.6886129,2.9765246
1.671819,2.8736465
1.6790285,2.9513378
1.672888,2.9617798
1.6553465,2.9677708
1.657303,2.9521933
1.6736059,2.98365
1.6626871,2.948751
1.6761156,2.9601755
1.6859713,2.9382238
1.6572053,2.948863
1.6791935,2.9595475
1.6745608,2.978094
1.6775734,2.9744203
1.6826049,2.967024
1.6696217,2.9548745
1.6818677,2.9750261
1.6520458,2.918154
1.6734173,2.9624581
1.6760995,2.9692254
1.6677569,2.9549768
1.6673633,2.9283576
1.673733,2.955532
1.6666484,2.9293478
1.6711185,2.9296503
1.6698899,2.975135
1.6798975,2.9473243
1.6768935,2.9607053
1.6781915,2.9541698
1.6812423,2.9542453
1.6846151,2.9662814
1.6809975,2.9754264
1.6763923,2.955011
1.6683052,2.9189522
1.6507285,2.927077
1.6758186,2.938572
1.6688112,2.9861853
1.6718949,2.9400954
1.670961,2.9726257
1.6738889,2.9402769
1.6755301,2.9363708
1.6778316,2.9453676
1.6749964,2.963222
1.6688263,2.957821
1.6718854,2.9331856
1.6682166,2.9628232
1.6721169,2.9384036
1.6753825,2.921995
1.6508936,2.8811336
1.6823639,2.938749
1.6794515,3.0006654
1.6807342,2.991349
1.6644716,2.9209707
1.6727998,2.9683993
1.6742828,2.9480627
1.6672659,2.9736362
1.6703521,2.9427092
1.677377,2.9676428
1.6637137,2.9566205
1.6633689,2.9499533
1.6778795,2.9770217
1.6695597,2.9228559
1.6643368,2.9798975
1.6712565,2.9403262
1.6661435,2.9335668
1.681954,2.929301
1.6652875,2.9345531
1.6688194,2.9415722
1.6671096,2.9276762
1.6667098,2.919871
1.674873,2.959772
1.6630992,2.969037
1.6646533,2.9505208
1.6444157,2.901305
1.6751971,2.9551492
1.6649404,2.9563305
1.6741297,2.9320369
1.6761619,2.9727874
1.6596514,2.9113226
1.6920109,2.9739635
1.66693,2.9046755
1.6693058,2.9461627
1.681331,2.981153
1.6922327,2.9961562
1.6596192,2.9658725
1.6765206,2.9692206
1.6711241,2.9752262
1.6717609,2.9412842
1.6721287,2.9414814
1.6780905,2.9790726
1.6746479,2.9377155
1.6751146,2.9443007
1.673987,2.9178717
1.667755,2.9799652
1.6638799,2.9425182
1.6712444,2.9570408
1.6846471,2.9793115
1.6722703,2.8603795
